dif,R,RMSE,KGE,name,R_rank,RMSE_rank,all_rank
-16.8333333,-0.017919155,36.53996573,-4.481599548,leafcubic_SoS_threshold_NDGI5,227,131,358
53.6666667,-0.020948184,36.0343756,-7.468883063,leaffilterdoublelogistic_SoS_threshold_PPI13,230,128,358
39.1666667,0.212872489,79.28267711,-15.94443534,leafcubic_SoS_threshold_PPI1,79,279,358
-5.8333333,-0.033050725,34.57314216,-6.892907799,leafcubic_SoS_threshold_NDGI3,242,118,360
114.6666667,0.193586421,74.5106912,-27.13570773,leafdoublelogistic_SoS_threshold_NDPI1,86,274,360
114.6666667,0.070584263,47.74934623,-17.39644674,leaffilterdoublelogistic_SoS_threshold_NDPI2,161,200,361
17.6666667,0.059581183,45.10984117,-10.6937874,leafmintomaxcubic_SoS_threshold_NDGI3,174,190,364
26.6666667,0.076837773,51.7010188,-13.72738022,leafdoublelogistic_SoS_threshold_NDVI1,153,211,364
9.6666667,-0.001690862,38.06891225,-4.683537142,leaffilterdoublelogistic_SoS_threshold_EVI5,221,147,368
-27.3333333,0.106850774,58.57700937,-9.853006346,leafmintomaxSoS_threshold_PPI5,133,240,373
10.1666667,0.047556767,44.52278951,-9.083028887,leafcubic_SoS_threshold_NDGI2,187,187,374
114.6666667,0.066919268,50.53452438,-19.57309116,leaffilterdoublelogistic_SoS_threshold_NDPI3,167,207,374
47.6666667,0.019935816,41.41086325,-8.631293201,leaffilterdoublelogistic_SoS_threshold_NDGI5,203,172,375
-27.3333333,0.042457959,44.41198231,-7.06886489,leafmintomaxSoS_threshold_NDPI5,193,185,378
-27.3333333,0.045811075,45.09841448,-8.574864488,leafSoS_threshold_NDPI5,189,189,378
-27.3333333,-0.017691601,38.75210477,-2.634849534,leafSoS_threshold_NDVI5,226,153,379
-27.3333333,0.02561667,44.03354514,-6.276730527,leaffilterSoS_threshold_NDPI5,197,183,380
-3.8333333,0.018582936,42.41191044,-8.61565759,leafcubic_SoS_threshold_NDVI2,204,176,380
50.6666667,-0.019498589,38.98113473,-8.33805472,leaffilterdoublelogistic_SoS_threshold_PPI2,228,154,382
-1.3333333,-0.09725375,35.03906985,-5.866293557,leaffiltercubic_SoS_threshold_PPI3,262,123,385
0.6666667,0.050888897,48.77223615,-9.047052068,leafmintomaxSoS_threshold_PPI4,184,203,387
114.6666667,0.063599589,53.63108237,-21.45972304,leaffilterdoublelogistic_SoS_threshold_NDPI4,168,220,388
,0.139620007,93.50922212,-6.699522595,leafcubic_SoS_threshold_EVTNDPI,107,285,392
-5.3333333,0.049594439,51.46212428,-16.76101571,leafSoS_threshold_NDPI2,185,210,395
70.6666667,0.098201789,63.19526538,-23.41398731,leafmintomaxcubic_SoS_threshold_PPI13,138,258,396
26.1666667,0.097820995,64.09094055,-19.2509177,leafcubic_SoS_threshold_PPI13,139,259,398
0.6666667,-0.050358076,38.28673149,-7.56770608,leaffilterSoS_threshold_PPI3,250,150,400
-27.3333333,-0.027431671,40.61582806,-10.34252081,leafSoS_threshold_NDGI4,239,161,400
-27.3333333,-0.028953025,40.70421943,-2.999884266,leafmintomaxSoS_threshold_NDVI5,241,164,405
74.6666667,0.068552396,58.68298374,-7.161715331,leafmintomaxcubic_SoS_threshold_NDGI1,163,242,405
114.6666667,0.062525478,56.82292539,-23.105611,leaffilterdoublelogistic_SoS_threshold_NDPI5,171,235,406
21.6666667,-0.134996691,36.73648623,-7.881152077,leafmintomaxdoublelogistic_SoS_threshold_PPI1,273,134,407
74.6666667,0.085521916,65.58998712,-22.18334605,leafmintomaxcubic_SoS_threshold_PPI1,148,263,411
-27.3333333,-0.047910985,40.65756419,-5.452338187,leafmintomaxSoS_threshold_NDGI5,249,163,412
,-0.046432572,41.02168575,-2.63801329,leaffiltercubic_SoS_threshold_EVTEVI,248,166,414
,0.082711588,65.59891167,-5.067824055,leafmintomax_cubic_SoS_threshold_EVTNDPI,152,264,416
-27.3333333,-0.035562509,41.91092451,-3.183985664,leaffilterSoS_threshold_NDVI5,243,175,418
,-0.167713756,37.62507662,-2.241815322,leaffiltercubic_SoS_threshold_EVTNDPI,278,141,419
46.6666667,-0.022724122,44.462728,-9.699601749,leaffilterdoublelogistic_SoS_threshold_PPI3,235,186,421
39.6666667,0.063184528,60.56973785,-24.34039459,leafmintomaxcubic_SoS_threshold_PPI2,169,254,423
-27.3333333,-0.06591396,41.36960388,-4.449912559,leaffilterSoS_threshold_NDGI5,253,171,424
15.6666667,-0.133491573,39.1791769,-9.103022536,leafmintomaxdoublelogistic_SoS_threshold_PPI13,270,155,425
10.1666667,0.037375334,56.24748253,-20.24226472,leafcubic_SoS_threshold_PPI2,194,231,425
17.6666667,-0.000962748,52.31634356,-16.14922938,leafdoublelogistic_SoS_threshold_NDGI2,218,214,432
22.6666667,0.013433852,55.21543156,-15.8029277,leafdoublelogistic_SoS_threshold_NDGI13,208,229,437
0.6666667,0.01470982,56.60541914,-24.81197812,leafmintomaxcubic_SoS_threshold_PPI4,207,232,439
43.6666667,-0.023185781,49.57299392,-10.90854415,leaffilterdoublelogistic_SoS_threshold_PPI4,236,204,440
